,date,cnt,brand_fill
0,1082.0,343.2862349357971,10
1,1083.0,321.3080605661092,10
2,1084.0,59.417731404395816,10
4,1085.0,329.313448540328,10
5,1086.0,270.3628035115365,10
6,1087.0,294.99563100704347,10
7,1088.0,242.8243637880067,10
8,1089.0,307.4736947774866,10
9,1090.0,35.748571787132505,10
10,1091.0,20.0,0
11,1092.0,238.65965751855143,10
12,1093.0,268.9161637963443,10
13,1094.0,224.26115751801424,10
14,1095.0,193.5456368154913,10
15,1096.0,228.04806661006486,10
16,1097.0,0.09278950746973891,0
17,1098.0,0.010925634703909282,0
18,1099.0,431.91143562570323,10
19,1100.0,394.8533794990514,10
20,1101.0,417.0705242481982,10
21,1102.0,419.57759022794477,10
22,1103.0,527.0545310461889,10
23,1104.0,0.18666527223964913,0
26,1105.0,964.0046198146276,10
27,1106.0,579.5215862777035,10
28,1107.0,326.5756577750154,10
29,1108.0,477.1764714754677,10
30,1109.0,187.54341048498185,10
31,1110.0,20.0,0
32,1111.0,359.5434489717199,10
33,1112.0,330.907281618376,10
34,1113.0,305.0282530925017,10
35,1114.0,238.33713265676332,10
36,1115.0,293.4505473991474,10
37,1116.0,70.71184050663337,10
39,1117.0,335.23967007004586,10
40,1118.0,244.11039760356874,10
41,1119.0,278.11786580459733,10
42,1120.0,198.70840872320662,10
43,1121.0,198.12380493834803,10
44,1122.0,40.88717245172607,10
46,1123.0,328.60527425752775,10
47,1124.0,299.0448979572539,10
48,1125.0,346.18644031819576,10
49,1126.0,275.508254172411,10
50,1127.0,302.1238031199803,10
51,1128.0,20.0,0
53,1129.0,325.27449370905845,10
54,1130.0,306.5621418845994,10
55,1131.0,281.5314207285801,10
56,1132.0,226.73210881822257,10
57,1133.0,321.2567340118364,10
58,1134.0,40.31874458896298,10
60,1135.0,255.3121736561668,10
61,1136.0,245.09407782384977,10
62,1137.0,249.60835053932024,10
63,1138.0,20.0,0
64,1139.0,20.0,0
66,1140.0,224.25066956650713,10
67,1141.0,294.0257310016828,10
68,1142.0,307.2310700337563,10
69,1143.0,322.00763045357786,10
70,1144.0,230.2668020461025,10
71,1145.0,210.36928371530632,10
72,1146.0,20.0,0
73,1147.0,20.0,0
74,1148.0,305.3230746833596,10
75,1149.0,234.14576576901501,10
76,1150.0,287.771125028015,10
77,1151.0,225.7974509090684,10
78,1152.0,291.2707658831444,10
79,1153.0,63.792750152729724,10
80,1154.0,20.0,0
81,1155.0,348.12797474022744,10
82,1156.0,351.64879252441784,10
83,1157.0,323.5185524625916,10
84,1158.0,297.5862841860358,10
85,1159.0,416.9491837796692,10
86,1160.0,59.072926709202996,10
87,1161.0,20.0,0
88,1162.0,283.82775033888083,10
89,1163.0,254.73565342783436,10
90,1164.0,340.90583019189233,10
91,1165.0,245.75737730574178,10
92,1166.0,300.7704414713328,10
93,1167.0,52.86357052706004,10
95,1168.0,326.7701911608658,10
96,1169.0,238.54560338486627,10
97,1170.0,285.02980969748035,10
98,1171.0,206.69473987677756,10
99,1172.0,277.8432988598442,10
100,1173.0,0.015024939939648263,0
102,1174.0,316.1320373634885,10
103,1175.0,295.0927012684,10
104,1176.0,264.57682300788304,10
105,1177.0,216.90162397443154,10
106,1178.0,226.16342007642345,10
107,1179.0,63.379344566265985,10
109,1180.0,392.32650313407726,10
110,1181.0,351.1980277000405,10
111,1182.0,339.02908172764023,10
112,1183.0,260.2918150910563,10
113,1184.0,289.67223545026786,10
114,1185.0,54.17040353192824,10
116,1186.0,484.25636613887366,10
117,1187.0,425.22638013787366,10
118,1188.0,398.1858386411326,10
119,1189.0,209.54829787288807,10
120,1190.0,270.539875412321,10
121,1191.0,71.08505784668613,10
123,1192.0,355.7612201948587,10
124,1193.0,334.26236697679366,10
125,1194.0,305.64395263794455,10
126,1195.0,208.7687064712984,10
127,1196.0,311.1983664239548,10
128,1197.0,54.62501688092707,10
130,1198.0,352.62395201660723,10
131,1199.0,291.9277604847189,10
132,1200.0,305.12606609591097,10
133,1201.0,230.25233484559607,10
134,1202.0,286.08023221613973,10
135,1203.0,62.126402131068346,10
136,1204.0,21.629275827216414,10
137,1205.0,361.18179485306877,10
138,1206.0,334.96411831597607,10
139,1207.0,353.81981211493013,10
140,1208.0,270.9889953872147,10
141,1209.0,304.28125816810194,10
142,1210.0,56.50517387273547,10
143,1211.0,20.0,0
144,1212.0,399.12513750150157,10
145,1213.0,431.80559856187625,10
146,1214.0,396.5178703885142,10
147,1215.0,247.2486695555537,10
148,1216.0,350.45974185242807,10
149,1217.0,68.51432324110422,10
150,1218.0,20.0,0
151,1219.0,187.48944075494398,10
152,1220.0,288.4521610726884,10
153,1221.0,317.5437717364185,10
154,1222.0,192.0019012002441,10
155,1223.0,272.65491355744126,10
156,1224.0,45.38412364494248,10
158,1225.0,304.06531840307184,10
159,1226.0,261.84421285005635,10
160,1227.0,291.1421651370206,10
161,1228.0,22.244756250618824,10
163,1229.0,18.653226868724843,10
164,1230.0,296.70043841879703,10
165,1231.0,479.2146188870527,10
166,1232.0,320.79833493903504,10
167,1233.0,337.4867812968736,10
168,1234.0,266.8610351249858,10
169,1235.0,297.6147680978265,10
170,1236.0,0.0036504797993566207,0
172,1237.0,389.96669569631894,10
173,1238.0,364.46531664876875,10
174,1239.0,362.9445409350407,10
175,1240.0,350.2997409598707,10
176,1241.0,0.25083177943879376,0
180,1242.0,20.0,0
181,1243.0,22.390008453585907,10
182,1244.0,23.10488875517453,10
183,1245.0,22.84554734326372,10
184,1246.0,417.9876786398883,10
185,1247.0,770.7126025483221,10
186,1248.0,895.7807350293211,10
187,1249.0,806.4754382523413,10
188,1250.0,490.9231239361968,10
189,1251.0,293.57305043782435,10
190,1252.0,339.3968546244979,10
191,1253.0,98.3753596821462,10
192,1254.0,20.0,0
193,1255.0,451.56331382113797,10
194,1256.0,360.18452733913784,10
195,1257.0,257.1018092115084,10
196,1258.0,196.5279946519981,10
197,1259.0,236.58244251083502,10
198,1260.0,50.98108666616524,10
200,1261.0,409.8045197051721,10
201,1262.0,356.6130580410218,10
202,1263.0,337.84528838469487,10
203,1264.0,264.0492540591884,10
204,1265.0,346.5165342116048,10
205,1266.0,62.373381153150156,10
206,1267.0,0.09757366964619107,0
207,1268.0,406.1525211495692,10
208,1269.0,319.75502380254346,10
