,date,cnt,brand_fill
0,1082.0,426.54141760686167,4
1,1083.0,610.2134649000217,4
2,1084.0,0.1756520758193041,0
4,1085.0,363.9291734755961,4
5,1086.0,614.4122647044671,4
6,1087.0,419.14722008796355,4
7,1088.0,266.9627991115088,4
8,1089.0,354.15080311454466,4
9,1090.0,63.185550395455564,4
10,1091.0,20.0,0
11,1092.0,402.8479299267704,4
12,1093.0,560.6013036753712,4
13,1094.0,352.8546604384879,4
14,1095.0,246.31106611271048,4
15,1096.0,299.174286729441,4
16,1097.0,119.55737324716236,4
17,1098.0,20.0,0
18,1099.0,572.1149796020709,4
19,1100.0,893.008146409027,4
20,1101.0,685.5226804747632,4
21,1102.0,396.4370757639102,4
22,1103.0,604.5078605067928,4
23,1104.0,17.93905403832357,4
26,1105.0,815.5864195934355,4
27,1106.0,672.8301480620069,4
28,1107.0,464.3268373993297,4
29,1108.0,517.2401868695144,4
30,1109.0,271.3385512287258,4
31,1110.0,20.0,0
32,1111.0,422.7399524108104,4
33,1112.0,543.2806403105463,4
34,1113.0,485.7677502882385,4
35,1114.0,338.6340344371855,4
36,1115.0,389.1775836642323,4
37,1116.0,157.37307145058142,4
39,1117.0,352.6177132756396,4
40,1118.0,530.2733191435532,4
41,1119.0,366.35005525275125,4
42,1120.0,272.84518280141884,4
43,1121.0,312.76137277275694,4
44,1122.0,56.4226432933705,4
46,1123.0,364.1573359362524,4
47,1124.0,489.3969814867352,4
48,1125.0,354.3264841099091,4
49,1126.0,272.3500521824058,4
50,1127.0,319.9409940680269,4
51,1128.0,48.42847801423253,4
53,1129.0,339.17854790596,4
54,1130.0,457.40897120901377,4
55,1131.0,365.6240036125824,4
56,1132.0,261.4806489891263,4
57,1133.0,455.78438081498047,4
58,1134.0,147.4149230799443,4
60,1135.0,391.90244267806395,4
61,1136.0,397.8858890443722,4
62,1137.0,460.76954368049616,4
63,1138.0,20.30950929224988,4
64,1139.0,20.0,0
66,1140.0,332.61927633206585,4
67,1141.0,464.5929608751445,4
68,1142.0,497.6323790504567,4
69,1143.0,375.09528795757853,4
70,1144.0,262.4215910600063,4
71,1145.0,343.7560366389252,4
72,1146.0,74.45832921409713,4
73,1147.0,0.006872637462249642,0
74,1148.0,369.0776633678912,4
75,1149.0,567.7881865851336,4
76,1150.0,381.6870019683459,4
77,1151.0,276.0445926908957,4
78,1152.0,273.9735065769763,4
79,1153.0,57.84283416077711,4
80,1154.0,0.041720734818633476,0
81,1155.0,390.6884886176415,4
82,1156.0,607.4314260602846,4
83,1157.0,385.38679507185725,4
84,1158.0,294.13658613701,4
85,1159.0,476.0631140950684,4
86,1160.0,87.46228864199422,4
87,1161.0,0.17986250152986316,0
88,1162.0,348.53088258337164,4
89,1163.0,511.3613144707434,4
90,1164.0,569.2957058505872,4
91,1165.0,326.25316216004404,4
92,1166.0,434.45617913982915,4
93,1167.0,73.82802764054844,4
95,1168.0,325.2656371896249,4
96,1169.0,510.4158511241439,4
97,1170.0,367.99768578796454,4
98,1171.0,232.4614311086422,4
99,1172.0,327.1353942916708,4
100,1173.0,60.44146054951227,4
102,1174.0,359.5941157004125,4
103,1175.0,495.2920051623844,4
104,1176.0,361.43396112175003,4
105,1177.0,212.4237925320838,4
106,1178.0,281.16110286958946,4
107,1179.0,65.79922071102392,4
109,1180.0,348.8011649338696,4
110,1181.0,581.4836126758612,4
111,1182.0,387.4851321925226,4
112,1183.0,248.07904037121466,4
113,1184.0,273.5266785023464,4
114,1185.0,30.017318493918054,4
116,1186.0,416.8061355061733,4
117,1187.0,519.2492597738178,4
118,1188.0,516.5487766996883,4
119,1189.0,304.2986352156628,4
120,1190.0,301.68027636193506,4
121,1191.0,76.18301795450976,4
123,1192.0,384.8975963086733,4
124,1193.0,506.7900427451011,4
125,1194.0,364.16533574715265,4
126,1195.0,295.8422458497246,4
127,1196.0,339.24309867145547,4
128,1197.0,61.83532418251677,4
130,1198.0,395.4895243706651,4
131,1199.0,453.8394700220366,4
132,1200.0,407.2604802006064,4
133,1201.0,350.1133430651389,4
134,1202.0,336.43609417470805,4
