,date,cnt,brand_fill
0,1082.0,383.127383317636,1
1,1083.0,397.545865094381,1
2,1084.0,65.71828443703984,1
4,1085.0,450.85292499132584,1
5,1086.0,430.81274498265367,1
6,1087.0,423.20764575469235,1
7,1088.0,328.50564130976454,1
8,1089.0,335.0191483409251,1
9,1090.0,74.8549202490313,1
10,1091.0,20.0,0
11,1092.0,381.41584548014043,1
12,1093.0,495.66467933568526,1
13,1094.0,385.6467344895041,1
14,1095.0,236.10842508081384,1
15,1096.0,286.17630990287074,1
16,1097.0,0.2166387251633406,0
17,1098.0,20.0,0
18,1099.0,420.88251053416127,1
19,1100.0,506.0432185272609,1
20,1101.0,430.67537333520363,1
21,1102.0,454.2785111498487,1
22,1103.0,457.29070385041894,1
23,1104.0,0.06317579704239296,0
26,1105.0,813.5866563945447,1
27,1106.0,613.9942554260781,1
28,1107.0,436.38640427150415,1
29,1108.0,478.35532826684056,1
30,1109.0,249.99573890374083,1
31,1110.0,20.0,0
32,1111.0,448.0887531842425,1
33,1112.0,471.2373733248068,1
34,1113.0,400.504690953368,1
35,1114.0,327.4734612554765,1
36,1115.0,367.67872871584086,1
37,1116.0,98.60473687162853,1
39,1117.0,440.3470914008692,1
40,1118.0,372.3759392911732,1
41,1119.0,368.8413075946984,1
42,1120.0,285.80783316940114,1
43,1121.0,351.5556298932065,1
44,1122.0,70.99341428918524,1
46,1123.0,437.13275473758284,1
47,1124.0,421.317548323322,1
48,1125.0,472.72703416831746,1
49,1126.0,336.69949090597487,1
50,1127.0,423.3502079512654,1
51,1128.0,107.98881315358813,1
53,1129.0,474.45530107564934,1
54,1130.0,503.5681341637848,1
55,1131.0,415.9107505931297,1
56,1132.0,326.8378933753114,1
57,1133.0,402.0645068354496,1
58,1134.0,81.57997017695875,1
60,1135.0,442.0716186090363,1
61,1136.0,363.41755789131537,1
62,1137.0,357.1556910398385,1
63,1138.0,20.0,0
64,1139.0,20.0,0
66,1140.0,312.7154310242772,1
67,1141.0,418.83844844199086,1
68,1142.0,442.75075994714604,1
69,1143.0,350.4739566422996,1
70,1144.0,288.2286718875649,1
71,1145.0,292.9195390328982,1
72,1146.0,63.59082536704291,1
73,1147.0,20.0,0
74,1148.0,438.4705917398218,1
75,1149.0,334.30364685611534,1
76,1150.0,428.5565784348372,1
77,1151.0,333.320181390038,1
78,1152.0,354.8172670273202,1
79,1153.0,87.01419676423545,1
80,1154.0,0.13665669548143744,0
81,1155.0,442.95570170457114,1
82,1156.0,486.0871579650777,1
83,1157.0,533.7492526652596,1
84,1158.0,410.07162838298046,1
85,1159.0,405.3560180679247,1
86,1160.0,71.76614139604222,1
87,1161.0,20.0,0
88,1162.0,309.3491377348936,1
89,1163.0,382.75614567385014,1
90,1164.0,407.2138759711471,1
91,1165.0,327.8453109550359,1
92,1166.0,375.02422551488854,1
93,1167.0,75.76263114643832,1
95,1168.0,438.08847028779667,1
96,1169.0,411.6506677114491,1
97,1170.0,415.2386739118015,1
98,1171.0,273.0043331111571,1
99,1172.0,291.2658928819333,1
100,1173.0,72.76940286813185,1
102,1174.0,338.6109946957927,1
103,1175.0,352.72771052423025,1
104,1176.0,320.7923118393627,1
105,1177.0,239.30608682843732,1
106,1178.0,319.74703410996887,1
107,1179.0,66.36371623696448,1
109,1180.0,327.7647529030706,1
110,1181.0,340.05447555550967,1
111,1182.0,327.65939789939944,1
112,1183.0,274.41325535203197,1
113,1184.0,311.8779730805692,1
114,1185.0,0.1290960012123996,0
116,1186.0,366.2545906256991,1
117,1187.0,403.33051307923586,1
118,1188.0,357.68720676792276,1
119,1189.0,234.2309735821392,1
120,1190.0,322.2906692136006,1
121,1191.0,61.38535797882659,1
123,1192.0,466.5885455168854,1
124,1193.0,450.4049619216422,1
125,1194.0,404.1411262090468,1
