,date,cnt,brand_fill
0,1082.0,297.6839142467061,8
1,1083.0,390.6777463969727,8
2,1084.0,134.4415573554867,8
4,1085.0,463.9320442048394,8
5,1086.0,519.8411630404393,8
6,1087.0,386.4921860662106,8
7,1088.0,309.07029750400966,8
8,1089.0,365.54505402375185,8
9,1090.0,112.57088107635003,8
10,1091.0,20.0,0
11,1092.0,401.4930201788426,8
12,1093.0,362.0134569966336,8
13,1094.0,326.602107885389,8
14,1095.0,322.6067874232226,8
15,1096.0,242.61841598541767,8
16,1097.0,98.31777576652502,8
17,1098.0,20.0,0
18,1099.0,577.4332725261166,8
19,1100.0,722.9169705517561,8
20,1101.0,464.27214716912573,8
21,1102.0,299.12743719867206,8
22,1103.0,494.1309013499347,8
23,1104.0,20.0,0
26,1105.0,786.0379378470016,8
27,1106.0,513.9530875141112,8
28,1107.0,351.82789635777624,8
29,1108.0,339.2962419924248,8
30,1109.0,252.65499589780939,8
31,1110.0,20.0,0
32,1111.0,349.58561344365154,8
33,1112.0,350.37372652038886,8
34,1113.0,352.1061427067269,8
35,1114.0,237.5949170848582,8
36,1115.0,273.90301642610376,8
37,1116.0,126.28764745334453,8
39,1117.0,432.90272966358333,8
40,1118.0,370.1709149670883,8
41,1119.0,340.5463822491596,8
42,1120.0,262.7412951894739,8
43,1121.0,336.1385438334556,8
44,1122.0,70.90441789077246,8
46,1123.0,397.31397606530203,8
47,1124.0,430.87743450255476,8
48,1125.0,381.4001514962635,8
49,1126.0,233.45465553198457,8
50,1127.0,245.12741607651577,8
51,1128.0,59.42283017281841,8
53,1129.0,432.36675779846786,8
54,1130.0,398.7661310946807,8
55,1131.0,218.9323035671383,8
56,1132.0,215.25401561545942,8
57,1133.0,299.4842069760181,8
58,1134.0,86.12192303142429,8
60,1135.0,276.4804000084131,8
61,1136.0,378.2266458470565,8
62,1137.0,352.1206558456477,8
63,1138.0,20.0,0
64,1139.0,20.0,0
66,1140.0,282.88296058945974,8
67,1141.0,381.2483464402833,8
68,1142.0,456.19570019841825,8
69,1143.0,290.40586262228203,8
70,1144.0,259.42833200830927,8
71,1145.0,341.67740790833733,8
72,1146.0,74.44524299659875,8
73,1147.0,20.0,0
74,1148.0,432.6854119814057,8
75,1149.0,510.98479490645735,8
76,1150.0,326.8222439390056,8
77,1151.0,223.9628349434727,8
78,1152.0,243.49960758220604,8
79,1153.0,62.75091343732569,8
80,1154.0,20.0,0
81,1155.0,423.31186054871074,8
82,1156.0,499.5843579857262,8
83,1157.0,309.1396011412661,8
84,1158.0,282.0763415411163,8
85,1159.0,380.54925552338165,8
86,1160.0,82.83007054261718,8
87,1161.0,20.0,0
88,1162.0,338.18864115226927,8
89,1163.0,388.8294041162613,8
90,1164.0,317.29960298032273,8
91,1165.0,259.71180263610876,8
92,1166.0,303.89850436614915,8
93,1167.0,84.75121268035225,8
95,1168.0,405.41747511003933,8
96,1169.0,380.18494847414945,8
97,1170.0,314.619956073032,8
98,1171.0,262.63915358142015,8
99,1172.0,315.6340793179764,8
100,1173.0,74.51569604233615,8
102,1174.0,398.52039810919837,8
103,1175.0,484.54651895258445,8
104,1176.0,331.04681647380136,8
105,1177.0,253.32136914580425,8
106,1178.0,305.9250708466147,8
107,1179.0,67.06872352062354,8
109,1180.0,423.16849443125955,8
110,1181.0,571.9471312514413,8
111,1182.0,375.64231555787165,8
112,1183.0,260.8196198268554,8
113,1184.0,311.9177785861325,8
114,1185.0,95.99067104100175,8
116,1186.0,368.99760207778513,8
117,1187.0,522.4427688538658,8
118,1188.0,351.68019932734586,8
119,1189.0,257.13919711413064,8
120,1190.0,275.8659588845942,8
121,1191.0,66.85682231697932,8
123,1192.0,457.1158758319153,8
124,1193.0,435.32250385956024,8
125,1194.0,292.4224315462199,8
126,1195.0,270.43492860704345,8
127,1196.0,303.8305413613741,8
128,1197.0,103.06798462137348,8
130,1198.0,449.26181578225663,8
131,1199.0,584.453611070202,8
132,1200.0,369.7838126629708,8
133,1201.0,289.8229102139738,8
134,1202.0,328.5703953808616,8
135,1203.0,80.40834504780058,8
136,1204.0,20.0,0
137,1205.0,391.1973706016249,8
138,1206.0,533.3850110078257,8
139,1207.0,342.7292601869511,8
140,1208.0,339.4097178347807,8
141,1209.0,327.2849738345466,8
142,1210.0,72.57119574032517,8
143,1211.0,0.04509076320074423,0
144,1212.0,576.4554879308969,8
145,1213.0,724.6537279000975,8
146,1214.0,405.6038886841455,8
147,1215.0,273.804831903049,8
148,1216.0,333.46848969021886,8
149,1217.0,69.88742630300476,8
150,1218.0,20.0,0
151,1219.0,275.95179544699516,8
152,1220.0,324.5745475253868,8
153,1221.0,260.09831079928983,8
154,1222.0,216.36333840138093,8
155,1223.0,309.3412719175957,8
156,1224.0,90.71746137312648,8
158,1225.0,328.146641305147,8
159,1226.0,419.0690896108021,8
160,1227.0,353.5996412871409,8
161,1228.0,20.0,0
163,1229.0,20.0,0
164,1230.0,246.45243797885894,8
165,1231.0,395.5286842381472,8
166,1232.0,463.52007825202014,8
167,1233.0,257.0122728105795,8
168,1234.0,258.09361580638927,8
169,1235.0,253.32045213275237,8
170,1236.0,20.0,0
172,1237.0,457.9700720308932,8
173,1238.0,0.40763955851431977,0
174,1239.0,405.6284188952806,8
175,1240.0,259.19497352648625,8
176,1241.0,0.010892462327623642,0
180,1242.0,20.0,0
181,1243.0,45.743762702252944,8
182,1244.0,39.123863627975204,8
183,1245.0,40.07246495717517,8
184,1246.0,651.5431105557673,8
185,1247.0,1081.081092171619,8
186,1248.0,951.0413619719967,8
187,1249.0,1238.7841436427075,8
188,1250.0,692.5874124719691,8
189,1251.0,292.44866096030364,8
190,1252.0,465.9944768191102,8
191,1253.0,130.91230134727738,8
192,1254.0,20.0,0
193,1255.0,417.88607981981664,8
194,1256.0,419.99517557366255,8
195,1257.0,294.4348163686162,8
196,1258.0,261.6501334379741,8
197,1259.0,335.4793024543118,8
198,1260.0,74.32740574316756,8
200,1261.0,427.61088613838257,8
201,1262.0,578.0806685378599,8
202,1263.0,487.6388157510383,8
203,1264.0,317.9755802610821,8
204,1265.0,373.76147087731107,8
205,1266.0,81.25871134274652,8
206,1267.0,0.016881504027670413,0
207,1268.0,475.2712060552554,8
208,1269.0,410.0101981715116,8
209,1270.0,386.7912757891878,8
210,1271.0,313.02861497618557,8
211,1272.0,404.0501383715056,8
212,1273.0,90.216642035685,8
214,1274.0,443.6904019705441,8
215,1275.0,695.7826234688854,8
216,1276.0,463.65048678875075,8
217,1277.0,286.2418772089934,8
218,1278.0,347.0166061733048,8
219,1279.0,92.18710547834712,8
220,1280.0,20.0,0
221,1281.0,496.2173810243778,8
222,1282.0,665.4359727404499,8
223,1283.0,402.4291153777356,8
224,1284.0,359.31835111684563,8
225,1285.0,325.2522103809133,8
226,1286.0,136.06693080814634,8
227,1287.0,20.0,0
228,1288.0,470.7788846256242,8
229,1289.0,639.1505728087855,8
230,1290.0,444.0672941523272,8
231,1291.0,295.297194644866,8
232,1292.0,280.75261288041554,8
233,1293.0,102.04667925899206,8
235,1294.0,468.46177010574104,8
236,1295.0,501.6422977178774,8
237,1296.0,415.41546354991306,8
238,1297.0,302.3281525142333,8
239,1298.0,376.99250023490765,8
240,1299.0,94.1233940985987,8
242,1300.0,475.049133834316,8
243,1301.0,732.0676715149175,8
244,1302.0,498.26955770352924,8
245,1303.0,328.9244423514735,8
246,1304.0,448.6343257683492,8
247,1305.0,121.09845079286009,8
248,1306.0,0.05421878416262493,0
249,1307.0,463.39062507728454,8
250,1308.0,631.9938532773024,8
251,1309.0,422.9810915433055,8
252,1310.0,348.5828176559427,8
253,1311.0,453.3466909690669,8
254,1312.0,96.23081899161436,8
255,1313.0,20.0,0
256,1314.0,479.35164420497347,8
257,1315.0,491.7448836175152,8
258,1316.0,417.3008767642111,8
259,1317.0,233.59980283389984,8
260,1318.0,303.1762754649705,8
261,1319.0,90.50252441362281,8
262,1320.0,0.041065208200108394,0
263,1321.0,585.4428491761569,8
264,1322.0,770.0706181819945,8
265,1323.0,646.2839219556625,8
