,date,cnt,brand_fill
0,1082.0,490.59120262702197,9
1,1083.0,569.1621665660563,9
2,1084.0,202.35784573892113,9
4,1085.0,565.5063652477004,9
5,1086.0,595.4192099269634,9
6,1087.0,621.866665289815,9
7,1088.0,504.3815028145227,9
8,1089.0,737.9441387013823,9
9,1090.0,117.05300078577338,9
10,1091.0,24.339199006131878,9
11,1092.0,574.7822736778287,9
12,1093.0,635.030686812175,9
13,1094.0,580.4428627174334,9
14,1095.0,555.0426330395857,9
15,1096.0,687.0619974206421,9
16,1097.0,316.62618281347113,9
17,1098.0,32.16590055110686,9
18,1099.0,988.8901787126575,9
19,1100.0,1481.103936005929,9
20,1101.0,1419.288380235145,9
21,1102.0,1003.0087609072219,9
22,1103.0,1417.5001619549828,9
23,1104.0,30.38297567268548,9
26,1105.0,907.5473209027222,9
27,1106.0,716.9455638733498,9
28,1107.0,565.139861355434,9
29,1108.0,807.3425883541054,9
30,1109.0,427.1507324855195,9
31,1110.0,20.116218720246263,9
32,1111.0,538.6927945444795,9
33,1112.0,557.6450816204183,9
34,1113.0,564.8230571980747,9
35,1114.0,429.82208594570864,9
36,1115.0,671.7628134136442,9
37,1116.0,215.06538605856733,9
39,1117.0,674.9247273002585,9
40,1118.0,711.0845465013801,9
41,1119.0,743.0681963325916,9
42,1120.0,583.9024758534526,9
43,1121.0,688.9184467138213,9
44,1122.0,151.46989433331186,9
46,1123.0,879.6677469109636,9
47,1124.0,961.4495678711025,9
48,1125.0,1184.387273132717,9
49,1126.0,1083.497064903137,9
50,1127.0,1431.480042205601,9
51,1128.0,199.6770622101626,9
53,1129.0,1095.8245912054383,9
54,1130.0,1375.7736044432224,9
55,1131.0,588.6254864092826,9
56,1132.0,430.3869250893032,9
57,1133.0,550.4175565643382,9
58,1134.0,183.60723155017908,9
60,1135.0,555.7320196741517,9
61,1136.0,537.568003030828,9
62,1137.0,509.8471041827126,9
63,1138.0,20.125372250720847,9
64,1139.0,21.481707417855315,9
66,1140.0,544.2827532876429,9
67,1141.0,517.9693672007859,9
68,1142.0,653.5341210018647,9
69,1143.0,623.4180158272769,9
70,1144.0,560.0195976871431,9
71,1145.0,668.9791291140288,9
72,1146.0,109.50928068614516,9
73,1147.0,20.170453653863927,9
74,1148.0,636.2432439117002,9
75,1149.0,813.4721459290075,9
76,1150.0,829.6036892344049,9
77,1151.0,664.1523958982178,9
78,1152.0,872.4141231192715,9
79,1153.0,213.33989920316637,9
80,1154.0,36.12182326471362,9
81,1155.0,1281.0031327233257,9
82,1156.0,1458.2482983987923,9
83,1157.0,1335.62135284062,9
84,1158.0,939.7620505667321,9
85,1159.0,689.073709527342,9
86,1160.0,95.88167808631191,9
87,1161.0,45.75155794997872,9
88,1162.0,556.7611934211892,9
89,1163.0,618.7368568254129,9
90,1164.0,593.95699388056,9
91,1165.0,486.35009885527836,9
92,1166.0,530.8301062112168,9
93,1167.0,115.24483591011675,9
95,1168.0,468.39816084447375,9
96,1169.0,480.87287048968284,9
97,1170.0,579.3326851597533,9
98,1171.0,498.0146686694171,9
99,1172.0,647.5328977760211,9
100,1173.0,145.88625438512616,9
102,1174.0,643.4352932506018,9
103,1175.0,800.9701662818654,9
104,1176.0,720.3403822973075,9
105,1177.0,606.6354920064999,9
106,1178.0,722.7836946231529,9
107,1179.0,220.1658847103789,9
109,1180.0,1009.4404656290758,9
110,1181.0,1381.8205042079387,9
111,1182.0,1430.634043596168,9
112,1183.0,1125.4747168647987,9
113,1184.0,1234.3644838352473,9
114,1185.0,216.67980785614137,9
116,1186.0,491.0165941480412,9
117,1187.0,689.0346062696241,9
118,1188.0,532.9849986100782,9
119,1189.0,379.82339059187944,9
120,1190.0,550.0972261266969,9
121,1191.0,100.75880215782097,9
123,1192.0,480.6274588797323,9
124,1193.0,507.27636243607265,9
125,1194.0,511.50769508954136,9
126,1195.0,429.9916499867041,9
127,1196.0,562.2455773448913,9
128,1197.0,182.07842707000248,9
130,1198.0,628.1043277315978,9
131,1199.0,699.1912225251742,9
132,1200.0,623.5753928085693,9
133,1201.0,521.3144131568771,9
134,1202.0,586.2804609989196,9
135,1203.0,179.9817134371002,9
136,1204.0,20.0,0
137,1205.0,707.9500213304308,9
138,1206.0,929.860728830356,9
139,1207.0,832.0726831744954,9
140,1208.0,844.6729962926862,9
141,1209.0,1203.4946372303957,9
142,1210.0,337.8424303667372,9
143,1211.0,0.4344052803137519,0
144,1212.0,1291.856866799022,9
145,1213.0,1383.2922666509448,9
146,1214.0,1210.811359738266,9
147,1215.0,524.4527517393396,9
148,1216.0,607.2395237438934,9
149,1217.0,127.2078120321737,9
150,1218.0,0.4502474440195656,0
151,1219.0,458.68755988733335,9
152,1220.0,625.2281550122469,9
153,1221.0,552.4989209099822,9
154,1222.0,386.8161110445287,9
155,1223.0,500.1491816164496,9
156,1224.0,246.88906943540348,9
158,1225.0,480.5121136645014,9
159,1226.0,536.6851320250569,9
160,1227.0,604.5895245882556,9
161,1228.0,25.18623422705049,9
163,1229.0,0.11778624891809208,0
