,date,cnt,brand_fill
0,1082.0,295.6772207213259,5
1,1083.0,290.3645635324733,5
2,1084.0,124.26071649792458,5
4,1085.0,360.6985949643276,5
5,1086.0,202.5720665414734,5
6,1087.0,304.14249476978677,5
7,1088.0,220.73543121736694,5
8,1089.0,366.6733651337372,5
9,1090.0,70.40828746052028,5
10,1091.0,20.0,0
11,1092.0,403.77191621012753,5
12,1093.0,396.19220456988,5
13,1094.0,350.83876839341116,5
14,1095.0,220.5151943420139,5
15,1096.0,315.09635882897203,5
16,1097.0,109.65901340223309,5
17,1098.0,20.0,0
18,1099.0,454.85328960309374,5
19,1100.0,322.330709189592,5
20,1101.0,306.11109793490834,5
21,1102.0,231.6494548546388,5
22,1103.0,308.66207431956957,5
23,1104.0,20.0,0
26,1105.0,795.0179764743343,5
27,1106.0,550.7567124207702,5
28,1107.0,332.8703181056951,5
29,1108.0,519.3039317557009,5
30,1109.0,176.77814485743752,5
31,1110.0,20.0,0
32,1111.0,354.5265399491502,5
33,1112.0,365.55099610065577,5
34,1113.0,312.0451022838694,5
35,1114.0,258.5913342535044,5
36,1115.0,302.3791127919477,5
37,1116.0,95.45201314097616,5
39,1117.0,517.8697291565169,5
40,1118.0,261.6352755986671,5
41,1119.0,405.73280305702247,5
42,1120.0,269.0684338336463,5
43,1121.0,321.91050478634236,5
44,1122.0,74.14244859635431,5
46,1123.0,451.9168668072897,5
47,1124.0,221.7914928172967,5
48,1125.0,287.6277419913715,5
49,1126.0,191.49233952092715,5
50,1127.0,208.81945944006793,5
51,1128.0,46.606795827011645,5
53,1129.0,297.53872575332423,5
54,1130.0,276.4718665266431,5
55,1131.0,255.52090960355235,5
56,1132.0,236.24951527147138,5
57,1133.0,291.870926812541,5
58,1134.0,91.6862336166642,5
60,1135.0,381.2581851155237,5
61,1136.0,357.4527200527175,5
62,1137.0,215.43264378849426,5
63,1138.0,20.0,0
64,1139.0,0.005574436780310332,0
66,1140.0,308.5926054906418,5
67,1141.0,336.8347991079198,5
68,1142.0,292.39652663324875,5
69,1143.0,363.34035290247766,5
70,1144.0,271.500005643824,5
71,1145.0,286.10719168734187,5
72,1146.0,65.44315188853065,5
73,1147.0,0.08667362895688813,0
74,1148.0,491.2164943190841,5
75,1149.0,315.1662448529922,5
76,1150.0,364.573417045264,5
77,1151.0,222.15303408464828,5
78,1152.0,262.8917706153195,5
79,1153.0,62.79214613673343,5
80,1154.0,0.03249266581978727,0
81,1155.0,321.79147442117346,5
82,1156.0,290.7154263549859,5
83,1157.0,285.5991594827722,5
84,1158.0,174.3887737676112,5
85,1159.0,353.93882180890375,5
86,1160.0,56.476059054437584,5
87,1161.0,20.0,0
88,1162.0,374.08173550506166,5
89,1163.0,224.67453559481527,5
90,1164.0,250.13528038639205,5
91,1165.0,237.6661839542645,5
92,1166.0,231.03416220568025,5
93,1167.0,64.16509620954349,5
95,1168.0,429.42537297815807,5
96,1169.0,247.96793674109978,5
97,1170.0,309.2316231180421,5
98,1171.0,205.17416330108207,5
99,1172.0,318.3213835872732,5
100,1173.0,57.7317942725959,5
102,1174.0,552.8522673292289,5
103,1175.0,408.9115474571402,5
104,1176.0,424.75727185020946,5
105,1177.0,246.30643566091516,5
106,1178.0,265.68206995546115,5
107,1179.0,56.9552186441189,5
109,1180.0,465.48929321248767,5
110,1181.0,342.87619287953834,5
111,1182.0,272.4687023652547,5
112,1183.0,147.97336335613858,5
113,1184.0,200.26455236797312,5
114,1185.0,41.294413647429366,5
116,1186.0,481.3262894969545,5
117,1187.0,397.8613459497482,5
118,1188.0,307.16670373536874,5
119,1189.0,139.64719031894765,5
120,1190.0,275.1992056835945,5
121,1191.0,59.37207707529041,5
123,1192.0,321.1151234215262,5
124,1193.0,268.22392762088134,5
125,1194.0,320.86564778650705,5
126,1195.0,210.13743548315713,5
127,1196.0,381.83663537101506,5
128,1197.0,51.57037473043673,5
130,1198.0,533.1291972378331,5
131,1199.0,257.0071091936215,5
132,1200.0,321.42874773173867,5
133,1201.0,225.22533860614098,5
