,date,cnt,brand_fill
0,1250.0,1207.4063423594407,8.0
1,1251.0,524.3298690700653,8.0
2,1252.0,1156.5089987419155,8.0
3,1253.0,373.92517861943867,8.0
4,1254.0,0.42510967243430864,0.0
5,1255.0,908.387467209047,8.0
6,1256.0,1052.545567642468,8.0
7,1257.0,744.4984131478833,8.0
8,1258.0,465.6729098300665,8.0
9,1259.0,568.2114672779124,8.0
10,1260.0,228.9690026653202,8.0
12,1261.0,469.3419293291262,8.0
13,1262.0,543.6247683093386,8.0
14,1263.0,514.771349073575,8.0
15,1264.0,273.31429508958405,8.0
16,1265.0,585.9886219290124,8.0
17,1266.0,225.39745003455087,8.0
18,1267.0,20.0,0.0
19,1268.0,496.4298610741,8.0
20,1269.0,813.047788413075,8.0
21,1270.0,476.6581088165161,8.0
22,1271.0,347.6772537680315,8.0
23,1272.0,391.6703591659152,8.0
24,1273.0,155.7305589294884,8.0
26,1274.0,500.52873659116466,8.0
27,1275.0,820.082873425969,8.0
28,1276.0,496.7233278731294,8.0
29,1277.0,372.8703554333861,8.0
30,1278.0,559.4629655181864,8.0
31,1279.0,159.97509424728042,8.0
32,1280.0,0.11259402764083992,0.0
33,1281.0,569.1585324094588,8.0
34,1282.0,533.7613108768065,8.0
35,1283.0,664.0308345696641,8.0
36,1284.0,385.57656244305616,8.0
37,1285.0,465.01039879617844,8.0
38,1286.0,97.44520718628502,8.0
39,1287.0,0.1207839932730641,0.0
40,1288.0,618.5986729515611,8.0
41,1289.0,573.6568362800306,8.0
42,1290.0,434.2113869110154,8.0
43,1291.0,466.2791945684104,8.0
44,1292.0,563.9630488093767,8.0
45,1293.0,112.9553751480983,8.0
47,1294.0,535.268108253267,8.0
48,1295.0,623.0537401275719,8.0
49,1296.0,606.5712219308258,8.0
50,1297.0,394.696702180865,8.0
51,1298.0,397.02430114816417,8.0
52,1299.0,145.0643311253529,8.0
54,1300.0,579.6317690854768,8.0
55,1301.0,872.9539889970654,8.0
56,1302.0,576.5805930443802,8.0
57,1303.0,515.7633590133723,8.0
58,1304.0,497.31561935470984,8.0
59,1305.0,202.91017321822812,8.0
60,1306.0,0.014105629512057849,0.0
61,1307.0,752.5622871889301,8.0
62,1308.0,860.9120728724962,8.0
63,1309.0,543.305059415662,8.0
64,1310.0,592.9577613725667,8.0
65,1311.0,778.4048407149987,8.0
66,1312.0,91.93417436253728,8.0
67,1313.0,0.10866033079420778,0.0
68,1314.0,752.8821812860367,8.0
69,1315.0,799.9005118481234,8.0
