,date,cnt,brand_fill
0,1250.0,973.2216482227574,5.0
1,1251.0,424.87636312130024,5.0
2,1252.0,439.87188890420526,5.0
3,1253.0,253.50653027302224,5.0
4,1254.0,20.0,0.0
5,1255.0,707.486324155974,5.0
6,1256.0,682.5072794508435,5.0
7,1257.0,625.4429901304572,5.0
8,1258.0,572.123648781713,5.0
9,1259.0,494.90186103264244,5.0
10,1260.0,154.50811565799154,5.0
12,1261.0,600.2721452000428,5.0
13,1262.0,602.4065955802618,5.0
14,1263.0,511.1350369559077,5.0
15,1264.0,335.54593316205234,5.0
16,1265.0,546.105331770569,5.0
17,1266.0,166.16955031320802,5.0
18,1267.0,0.10042049119643459,0.0
19,1268.0,617.1557473806655,5.0
20,1269.0,796.324120831373,5.0
21,1270.0,484.73351044468905,5.0
22,1271.0,295.4685635519939,5.0
23,1272.0,385.9097286141824,5.0
24,1273.0,282.73123640841976,5.0
26,1274.0,492.0518111248532,5.0
27,1275.0,592.8516227782884,5.0
28,1276.0,502.4006949582777,5.0
29,1277.0,470.21957462620827,5.0
30,1278.0,512.1083053999072,5.0
31,1279.0,184.27374442943497,5.0
32,1280.0,20.0,0.0
33,1281.0,491.64845757310565,5.0
34,1282.0,493.84023989088814,5.0
35,1283.0,596.4905705746914,5.0
36,1284.0,399.5687721304743,5.0
37,1285.0,478.0216798372453,5.0
38,1286.0,61.26728077782325,5.0
39,1287.0,0.05594078710123562,0.0
40,1288.0,726.874376237163,5.0
41,1289.0,778.3718428396645,5.0
42,1290.0,495.6696892529516,5.0
43,1291.0,380.11196791874767,5.0
44,1292.0,437.9141779586215,5.0
45,1293.0,49.966720341168056,5.0
47,1294.0,613.2155495312309,5.0
48,1295.0,610.0557600592447,5.0
49,1296.0,652.7328853586333,5.0
50,1297.0,305.9268035145188,5.0
51,1298.0,527.0350227335629,5.0
52,1299.0,242.83468278125264,5.0
54,1300.0,537.3679301216788,5.0
55,1301.0,867.178323164921,5.0
56,1302.0,616.3177616889831,5.0
57,1303.0,599.4478283766159,5.0
58,1304.0,617.2107235358682,5.0
59,1305.0,361.07605208166746,5.0
60,1306.0,20.0,0.0
61,1307.0,598.9193600239906,5.0
62,1308.0,547.5724814216188,5.0
63,1309.0,482.2050898065831,5.0
64,1310.0,544.3241255496162,5.0
65,1311.0,801.8321988911446,5.0
66,1312.0,159.7414556779922,5.0
67,1313.0,20.0,0.0
68,1314.0,990.4944004367879,5.0
69,1315.0,1025.704890701699,5.0
70,1316.0,749.3466876948359,5.0
