,date,cnt,brand_fill
0,1250.0,856.7177612435536,9.0
1,1251.0,630.0009134246059,9.0
2,1252.0,864.4668547709107,9.0
3,1253.0,433.40797575222666,9.0
4,1254.0,20.0,0.0
5,1255.0,1117.187948442401,9.0
6,1256.0,1102.4905246264348,9.0
7,1257.0,1098.7864507133902,9.0
8,1258.0,577.4764712244719,9.0
9,1259.0,712.3620501350919,9.0
10,1260.0,162.0389219469178,9.0
12,1261.0,805.6169433270155,9.0
13,1262.0,848.3166854448581,9.0
14,1263.0,894.932474024202,9.0
15,1264.0,486.80409126314134,9.0
16,1265.0,913.1816068875801,9.0
17,1266.0,296.50598784516524,9.0
18,1267.0,19.341923152779138,9.0
19,1268.0,822.6000661815691,9.0
20,1269.0,671.8207087425021,9.0
21,1270.0,396.6462045128853,9.0
22,1271.0,301.5127940741459,9.0
23,1272.0,389.8044861429472,9.0
24,1273.0,205.7628364866542,9.0
26,1274.0,399.22359182512236,9.0
27,1275.0,458.6078934907535,9.0
28,1276.0,410.5146198312824,9.0
29,1277.0,352.3505035071442,9.0
30,1278.0,421.0165254958772,9.0
31,1279.0,110.73186956580645,9.0
32,1280.0,20.0,0.0
33,1281.0,438.5581827770485,9.0
34,1282.0,531.7307536610049,9.0
35,1283.0,559.0256039026626,9.0
36,1284.0,402.71252824136747,9.0
37,1285.0,446.99140672734546,9.0
38,1286.0,47.2383402375642,9.0
39,1287.0,10.813790959600448,9.0
40,1288.0,617.9537992751841,9.0
41,1289.0,597.1037477956081,9.0
42,1290.0,569.1925426965482,9.0
43,1291.0,435.5721248149859,9.0
44,1292.0,639.2423454487139,9.0
45,1293.0,121.77109173780539,9.0
47,1294.0,1027.7074955833648,9.0
48,1295.0,1047.0627679213906,9.0
49,1296.0,727.4453282476131,9.0
50,1297.0,390.8713793497868,9.0
51,1298.0,552.1468902416053,9.0
52,1299.0,238.97755140429072,9.0
54,1300.0,768.5375705266251,9.0
55,1301.0,955.5713626173422,9.0
56,1302.0,767.9752753539017,9.0
57,1303.0,515.6763658645198,9.0
58,1304.0,552.760378003703,9.0
59,1305.0,267.4104920392423,9.0
60,1306.0,20.0,0.0
