,date,cnt,brand_fill
0,1250.0,767.6014131553417,2.0
1,1251.0,353.2187758131905,2.0
2,1252.0,396.3310274023653,2.0
3,1253.0,169.42309240637738,2.0
4,1254.0,0.06513258207351336,0.0
5,1255.0,618.7680583471724,2.0
6,1256.0,730.5592947299325,2.0
7,1257.0,573.894620874419,2.0
8,1258.0,293.6540633981741,2.0
9,1259.0,362.46674481748227,2.0
10,1260.0,87.47397382599488,2.0
12,1261.0,352.2066011538507,2.0
13,1262.0,393.5651122284727,2.0
14,1263.0,425.0292037454307,2.0
15,1264.0,193.10744007133388,2.0
16,1265.0,357.82384912408503,2.0
17,1266.0,84.30532192029476,2.0
18,1267.0,0.15592813968792174,0.0
19,1268.0,412.8474427230795,2.0
20,1269.0,343.5509388564493,2.0
21,1270.0,210.7791162128966,2.0
22,1271.0,160.41480354805623,2.0
23,1272.0,234.5865945719561,2.0
24,1273.0,141.75452163205216,2.0
26,1274.0,229.1783908706951,2.0
27,1275.0,254.5017698487254,2.0
28,1276.0,230.104389553857,2.0
29,1277.0,147.21530009027586,2.0
30,1278.0,219.84550317046538,2.0
31,1279.0,75.52208905862055,2.0
32,1280.0,20.0,0.0
33,1281.0,271.3690415145393,2.0
34,1282.0,237.66915248943232,2.0
35,1283.0,321.56317370561715,2.0
36,1284.0,174.2774814206578,2.0
37,1285.0,188.17719739543472,2.0
38,1286.0,39.5667446132012,2.0
39,1287.0,20.0,0.0
40,1288.0,300.08448081146895,2.0
41,1289.0,290.7756366806799,2.0
42,1290.0,227.59945642775398,2.0
43,1291.0,140.82520348732416,2.0
44,1292.0,263.64545581987335,2.0
45,1293.0,20.0,0.0
47,1294.0,360.8422095724076,2.0
48,1295.0,386.6661698772683,2.0
49,1296.0,396.6746557421349,2.0
50,1297.0,162.69876749901468,2.0
51,1298.0,181.36351134744731,2.0
52,1299.0,154.51792644116765,2.0
54,1300.0,227.24272250348668,2.0
55,1301.0,491.9840980875801,2.0
56,1302.0,292.6154647299868,2.0
57,1303.0,193.14043915003472,2.0
58,1304.0,175.7431047070475,2.0
59,1305.0,139.92130319149194,2.0
60,1306.0,20.0,0.0
61,1307.0,243.63990300679964,2.0
62,1308.0,313.1385680136753,2.0
63,1309.0,210.897899369481,2.0
64,1310.0,225.1903078959982,2.0
65,1311.0,316.9551048844388,2.0
66,1312.0,62.02397099597585,2.0
67,1313.0,20.0,0.0
68,1314.0,433.5504089407579,2.0
69,1315.0,442.71359019142005,2.0
70,1316.0,404.5289242865733,2.0
71,1317.0,386.1376236387187,2.0
72,1318.0,411.72957167018626,2.0
73,1319.0,193.31019638086352,2.0
74,1320.0,0.16551567638153952,0.0
75,1321.0,452.7468657036077,2.0
76,1322.0,403.98305024608567,2.0
77,1323.0,472.49628963030113,2.0
78,1324.0,269.0429824331511,2.0
79,1325.0,202.37538155337813,2.0
80,1326.0,0.12093453131074461,0.0
81,1327.0,20.0,0.0
82,1328.0,20.0,0.0
83,1329.0,830.1876582054845,2.0
84,1330.0,809.712229306493,2.0
85,1331.0,491.90048107074585,2.0
86,1332.0,657.4718969129726,2.0
87,1333.0,319.09254315953933,2.0
89,1334.0,461.21890366252006,2.0
90,1335.0,529.8167350143466,2.0
91,1336.0,507.6975137069487,2.0
92,1337.0,342.4301016685547,2.0
93,1338.0,357.7612332655384,2.0
94,1339.0,107.06935483437717,2.0
95,1340.0,0.03613718938725485,0.0
96,1341.0,376.2863766097425,2.0
97,1342.0,415.8838745618599,2.0
98,1343.0,498.7525269558299,2.0
99,1344.0,222.2625991293607,2.0
100,1345.0,398.9277950784088,2.0
101,1346.0,55.24389093003143,2.0
102,1347.0,205.14901368507432,2.0
103,1348.0,430.37618819464745,2.0
104,1349.0,457.2516252522612,2.0
105,1350.0,466.98146593713045,2.0
106,1351.0,86.84861905277448,2.0
113,1352.0,29.364711692931802,2.0
114,1353.0,233.45732389100212,2.0
115,1354.0,462.5726099073801,2.0
116,1355.0,20.0,0.0
117,1356.0,357.9088010310111,2.0
118,1357.0,375.2430496898759,2.0
119,1358.0,320.2346095274892,2.0
120,1359.0,170.9585058303023,2.0
121,1360.0,205.19771680763654,2.0
122,1361.0,96.5257519070296,2.0
123,1362.0,20.0,0.0
124,1363.0,167.71529115986704,2.0
125,1364.0,395.4535365246102,2.0
126,1365.0,207.4633160784882,2.0
127,1366.0,171.61321840695192,2.0
128,1367.0,270.5651285669753,2.0
129,1368.0,42.02998249286453,2.0
130,1369.0,20.0,0.0
131,1370.0,306.65018388656694,2.0
132,1371.0,387.9458492634464,2.0
133,1372.0,291.07640181106456,2.0
134,1373.0,138.9467205740268,2.0
135,1374.0,125.15098606147119,2.0
136,1375.0,73.9911715130746,2.0
137,1376.0,20.0,0.0
138,1377.0,206.84805778687212,2.0
139,1378.0,278.72565222914534,2.0
140,1379.0,164.81969474406938,2.0
141,1380.0,167.7839270341211,2.0
