,date,cnt,brand_fill
0,1250.0,605.1051026642139,7.0
1,1251.0,308.95273373131977,7.0
2,1252.0,364.9779629768752,7.0
3,1253.0,170.1805121816358,7.0
4,1254.0,0.15824258350201292,0.0
5,1255.0,421.2380282942916,7.0
6,1256.0,465.85916623961134,7.0
7,1257.0,434.2728926184905,7.0
8,1258.0,288.43956145545826,7.0
9,1259.0,327.654851691812,7.0
10,1260.0,108.41226349835087,7.0
12,1261.0,380.85640101956693,7.0
13,1262.0,417.9823024918117,7.0
14,1263.0,378.2834251092208,7.0
15,1264.0,267.98345431131867,7.0
16,1265.0,383.75343857170606,7.0
17,1266.0,186.49401611460686,7.0
18,1267.0,0.2211061472965472,0.0
19,1268.0,305.2934878288443,7.0
20,1269.0,409.932974359466,7.0
21,1270.0,341.1967868855208,7.0
22,1271.0,260.83720203648335,7.0
23,1272.0,295.2500104988872,7.0
24,1273.0,189.91056888453062,7.0
26,1274.0,309.52618758367163,7.0
27,1275.0,423.1933088690416,7.0
28,1276.0,339.7170253279169,7.0
29,1277.0,290.89039201925067,7.0
30,1278.0,378.0811125518676,7.0
31,1279.0,111.25955887413537,7.0
32,1280.0,0.2250601220293551,0.0
33,1281.0,331.8717449523387,7.0
34,1282.0,336.1610151288681,7.0
35,1283.0,423.1933088690416,7.0
36,1284.0,305.1177225594872,7.0
37,1285.0,337.4107952445487,7.0
38,1286.0,52.163888581296696,7.0
39,1287.0,0.24986034860641615,0.0
40,1288.0,393.4321411779711,7.0
41,1289.0,389.78032789402704,7.0
42,1290.0,345.1878437558284,7.0
43,1291.0,299.89872411354173,7.0
44,1292.0,375.50702435701754,7.0
45,1293.0,69.56450235231983,7.0
47,1294.0,416.417034542486,7.0
48,1295.0,448.7916860791331,7.0
49,1296.0,376.857599424828,7.0
50,1297.0,198.60027250076064,7.0
51,1298.0,320.90655310696576,7.0
52,1299.0,164.7863149502181,7.0
54,1300.0,339.741860857445,7.0
55,1301.0,577.5821234857633,7.0
56,1302.0,390.8628706497434,7.0
57,1303.0,328.19319807388314,7.0
58,1304.0,328.19319807388314,7.0
59,1305.0,162.3466016786112,7.0
60,1306.0,0.06383949516463061,0.0
61,1307.0,334.7274998085516,7.0
62,1308.0,390.8628706497434,7.0
63,1309.0,303.8560726698037,7.0
64,1310.0,315.4131034257311,7.0
65,1311.0,383.9848673585945,7.0
66,1312.0,92.70130622825131,7.0
67,1313.0,0.030416152673813368,0.0
68,1314.0,342.392181744529,7.0
69,1315.0,375.7784082730016,7.0
70,1316.0,308.6683417284094,7.0
71,1317.0,298.98759482255645,7.0
72,1318.0,304.0228438170633,7.0
73,1319.0,150.3532031141197,7.0
74,1320.0,20.0,0.0
75,1321.0,299.0787803065529,7.0
76,1322.0,297.79501706050274,7.0
77,1323.0,339.4336254483044,7.0
78,1324.0,215.2631337356703,7.0
79,1325.0,134.96477918223675,7.0
80,1326.0,0.05268272648561245,0.0
81,1327.0,0.09794826628547204,0.0
82,1328.0,0.2542413240325101,0.0
83,1329.0,617.0017626542844,7.0
84,1330.0,617.0017626542844,7.0
85,1331.0,426.8236162773494,7.0
86,1332.0,460.80393165578306,7.0
87,1333.0,240.4060643410239,7.0
89,1334.0,344.95987371425514,7.0
90,1335.0,412.3169631961236,7.0
91,1336.0,441.5108589833057,7.0
92,1337.0,258.6140811878621,7.0
93,1338.0,285.2386818040287,7.0
94,1339.0,104.60150687331313,7.0
95,1340.0,0.15240248754006802,0.0
96,1341.0,256.2544281736443,7.0
97,1342.0,281.8204383819306,7.0
98,1343.0,306.2193420002968,7.0
99,1344.0,189.118380454012,7.0
100,1345.0,282.31566213434496,7.0
101,1346.0,59.84452595244198,7.0
102,1347.0,155.01415809315012,7.0
103,1348.0,330.8766969156279,7.0
104,1349.0,355.25947783602027,7.0
105,1350.0,304.410245743872,7.0
106,1351.0,85.73322001258438,7.0
113,1352.0,0.137881999513066,0.0
114,1353.0,222.83021134672748,7.0
115,1354.0,279.1144341158754,7.0
116,1355.0,20.0,0.0
117,1356.0,255.85570693710696,7.0
118,1357.0,278.3631621435528,7.0
119,1358.0,247.4702197476095,7.0
120,1359.0,210.3512180899297,7.0
121,1360.0,209.80849681995582,7.0
122,1361.0,135.8608466607239,7.0
123,1362.0,0.08613206256837946,0.0
124,1363.0,168.02671438480434,7.0
125,1364.0,297.0779651037707,7.0
126,1365.0,224.69857352918106,7.0
127,1366.0,186.7006348648652,7.0
128,1367.0,283.0798339631152,7.0
129,1368.0,52.920960981151396,7.0
130,1369.0,0.2327394373097451,0.0
131,1370.0,311.47272755701084,7.0
132,1371.0,348.3498175613685,7.0
133,1372.0,309.86714413026664,7.0
134,1373.0,216.90937780625114,7.0
135,1374.0,251.31802924713674,7.0
136,1375.0,105.99214493786698,7.0
137,1376.0,0.18273055931259918,0.0
138,1377.0,325.346888008619,7.0
139,1378.0,354.72183690099126,7.0
140,1379.0,279.6541692897302,7.0
141,1380.0,241.080254885299,7.0
142,1381.0,272.8964421157787,7.0
143,1382.0,104.33917734121451,7.0
144,1383.0,0.1495397518244861,0.0
145,1384.0,286.09540910974596,7.0
146,1385.0,309.48404213247727,7.0
147,1386.0,304.7340350685248,7.0
148,1387.0,233.86878315887523,7.0
149,1388.0,207.1516599624173,7.0
150,1389.0,65.6158056174411,7.0
152,1390.0,277.64303004239315,7.0
153,1391.0,309.1889739739301,7.0
154,1392.0,264.73717919191125,7.0
155,1393.0,191.99561297501083,7.0
156,1394.0,233.86878315887523,7.0
157,1395.0,60.99424086268642,7.0
158,1396.0,0.2005643312028893,0.0
159,1397.0,289.2874756114194,7.0
160,1398.0,358.53798651939496,7.0
161,1399.0,278.7234617167005,7.0
162,1400.0,204.6074271520484,7.0
163,1401.0,246.2303998792106,7.0
164,1402.0,106.58021941671824,7.0
166,1403.0,299.55529289612144,7.0
167,1404.0,311.3484380446083,7.0
168,1405.0,264.56292095838455,7.0
169,1406.0,249.84869055947308,7.0
170,1407.0,249.84869055947308,7.0
171,1408.0,223.38482227227576,7.0
172,1409.0,0.04950824981617341,0.0
173,1410.0,0.1918094649554125,0.0
175,1411.0,278.42787812847956,7.0
176,1412.0,198.95224044818343,7.0
177,1413.0,202.18552280149865,7.0
178,1414.0,106.59725103025933,7.0
179,1415.0,0.17418153784962298,0.0
180,1416.0,261.11623400461616,7.0
181,1417.0,286.60042505640524,7.0
182,1418.0,278.76774626942,7.0
183,1419.0,211.3731298420756,7.0
184,1420.0,228.05090342009905,7.0
185,1421.0,111.46256450083621,7.0
187,1422.0,265.50713896395473,7.0
188,1423.0,338.0227635816769,7.0
189,1424.0,269.5879545576523,7.0
190,1425.0,215.6724304594511,7.0
191,1426.0,244.8736852400097,7.0
192,1427.0,0.7001594276068246,0.0
193,1428.0,0.17970422748373305,0.0
194,1429.0,231.3484874928292,7.0
195,1430.0,266.67174925951065,7.0
196,1431.0,244.92479083488251,7.0
197,1432.0,214.67711982219404,7.0
198,1433.0,181.29268374621503,7.0
199,1434.0,48.38579717304441,7.0
200,1435.0,0.16103903077966852,0.0
201,1436.0,42.13021270847213,7.0
202,1437.0,397.84218137727805,7.0
203,1438.0,365.81201402300087,7.0
204,1439.0,337.02891526226057,7.0
205,1440.0,349.6364075389529,7.0
206,1441.0,175.66039052539364,7.0
207,1442.0,0.05884691600710079,0.0
208,1443.0,293.4848832705915,7.0
209,1444.0,317.0812310616043,7.0
210,1445.0,243.35405651965348,7.0
211,1446.0,195.83448087603597,7.0
212,1447.0,215.5579512059315,7.0
213,1448.0,105.32860290883669,7.0
215,1449.0,4.373448623238502,0.0
216,1450.0,309.80892805952715,7.0
217,1451.0,245.72334100478506,7.0
218,1452.0,229.5211285335475,7.0
219,1453.0,250.71803036634228,7.0
220,1454.0,67.4413031085451,7.0
221,1455.0,0.22962589442788617,0.0
222,1456.0,276.3499751633772,7.0
223,1457.0,333.24168984718705,7.0
224,1458.0,255.76872696813092,7.0
225,1459.0,212.53990994156675,7.0
226,1460.0,229.51360418974076,7.0
227,1461.0,251.82589221728426,7.0
228,1462.0,0.034508687457466936,0.0
229,1463.0,0.15372091761414386,0.0
230,1464.0,54.3552280190293,7.0
231,1465.0,340.6952757628889,7.0
232,1466.0,190.19099234957633,7.0
233,1467.0,251.19049769744169,7.0
234,1468.0,105.93806685993557,7.0
236,1469.0,252.41551094511655,7.0
237,1470.0,280.63206670362916,7.0
238,1471.0,250.8136905489896,7.0
239,1472.0,216.47381585990598,7.0
240,1473.0,216.47381585990598,7.0
241,1474.0,105.77828673973923,7.0
242,1475.0,0.21614595910418566,0.0
243,1476.0,263.09032673017606,7.0
244,1477.0,296.87906170756656,7.0
245,1478.0,288.76644849683737,7.0
246,1479.0,255.1067795092809,7.0
247,1480.0,225.97376196829492,7.0
248,1481.0,110.44270100755656,7.0
249,1482.0,0.2255150310931524,0.0
250,1483.0,268.4365949026057,7.0
