,date,cnt,brand_fill
0,1250.0,830.2453511268195,4.0
1,1251.0,414.8566506168184,4.0
2,1252.0,535.2936340717962,4.0
3,1253.0,197.30363555479195,4.0
4,1254.0,21.412081014163483,4.0
5,1255.0,621.271458589046,4.0
6,1256.0,687.6825159608629,4.0
7,1257.0,576.4838719602787,4.0
8,1258.0,340.96036154863447,4.0
9,1259.0,398.7524730705949,4.0
10,1260.0,85.45361074784887,4.0
12,1261.0,579.76828436631,4.0
13,1262.0,629.2749368816694,4.0
14,1263.0,497.8845817151615,4.0
15,1264.0,276.248266693386,4.0
16,1265.0,448.52269700360006,4.0
17,1266.0,115.59260928113157,4.0
18,1267.0,20.0,0.0
19,1268.0,426.2386876175058,4.0
20,1269.0,599.6377747490295,4.0
21,1270.0,445.39381053847956,4.0
22,1271.0,272.97044267192217,4.0
23,1272.0,335.9394020670668,4.0
24,1273.0,147.94178110787203,4.0
26,1274.0,403.7541543982963,4.0
27,1275.0,513.4010721223899,4.0
28,1276.0,397.24732395592724,4.0
29,1277.0,328.2634140846411,4.0
30,1278.0,453.51253829487314,4.0
31,1279.0,86.24798367167358,4.0
32,1280.0,20.0,0.0
33,1281.0,442.3865365474089,4.0
34,1282.0,433.4778240379873,4.0
35,1283.0,484.41928222427765,4.0
36,1284.0,343.1526323833471,4.0
37,1285.0,361.07673580210377,4.0
38,1286.0,29.17916863310171,4.0
39,1287.0,20.0,0.0
40,1288.0,544.4708364480153,4.0
41,1289.0,528.293954881974,4.0
42,1290.0,428.7857937546054,4.0
43,1291.0,346.5840784948755,4.0
44,1292.0,439.2477438580685,4.0
45,1293.0,69.50064646211706,4.0
47,1294.0,665.3660712703748,4.0
48,1295.0,652.7426186286403,4.0
49,1296.0,460.0763961184181,4.0
50,1297.0,297.4395976859875,4.0
51,1298.0,464.98854715669364,4.0
52,1299.0,160.3337794654398,4.0
54,1300.0,560.7672336947891,4.0
55,1301.0,875.4360642199662,4.0
56,1302.0,656.0229218953945,4.0
57,1303.0,529.3760771775235,4.0
58,1304.0,475.5002746801421,4.0
59,1305.0,192.45591489173324,4.0
60,1306.0,0.03783620417064881,0.0
61,1307.0,613.1135384645885,4.0
62,1308.0,727.9550761663224,4.0
63,1309.0,511.5062726592171,4.0
64,1310.0,531.3206624661809,4.0
65,1311.0,639.0960146015194,4.0
66,1312.0,100.39029150657828,4.0
67,1313.0,20.0,0.0
68,1314.0,708.1862291868529,4.0
69,1315.0,768.3849544391841,4.0
70,1316.0,622.9751167304279,4.0
71,1317.0,604.919276973417,4.0
72,1318.0,565.3495067711895,4.0
73,1319.0,199.67864863790595,4.0
74,1320.0,0.11002537693740311,0.0
75,1321.0,675.5026011779069,4.0
76,1322.0,670.1691796985397,4.0
77,1323.0,748.7049271204492,4.0
78,1324.0,371.99432851027575,4.0
79,1325.0,210.31169933146492,4.0
80,1326.0,20.0,0.0
81,1327.0,15.780905051065783,4.0
82,1328.0,27.43038403306063,4.0
83,1329.0,1064.2577989641252,4.0
84,1330.0,1055.6974151747734,4.0
85,1331.0,770.4160177224283,4.0
86,1332.0,871.2556991014724,4.0
87,1333.0,439.53480115602457,4.0
89,1334.0,610.6345206956245,4.0
90,1335.0,750.1672272569566,4.0
91,1336.0,719.4434534500891,4.0
92,1337.0,396.6315437014581,4.0
93,1338.0,434.2760416823986,4.0
94,1339.0,117.38565707297941,4.0
95,1340.0,20.0,0.0
96,1341.0,449.443398548726,4.0
97,1342.0,628.3846136844093,4.0
98,1343.0,594.5283212560913,4.0
99,1344.0,282.3993223478826,4.0
100,1345.0,505.4110146722664,4.0
101,1346.0,72.65876322780281,4.0
102,1347.0,220.75344350485483,4.0
103,1348.0,773.722121662851,4.0
104,1349.0,818.1366059265084,4.0
105,1350.0,607.0770366510303,4.0
106,1351.0,113.88892358337247,4.0
113,1352.0,20.0,0.0
114,1353.0,549.9607465780988,4.0
115,1354.0,782.2990192129386,4.0
116,1355.0,20.0,0.0
117,1356.0,708.7318493809792,4.0
118,1357.0,628.5747745146324,4.0
119,1358.0,517.3996388113976,4.0
120,1359.0,422.87999867297674,4.0
121,1360.0,408.9269858628797,4.0
122,1361.0,204.29359682382113,4.0
123,1362.0,20.0,0.0
124,1363.0,297.7798599941097,4.0
125,1364.0,544.9234098278257,4.0
126,1365.0,400.29273427224285,4.0
